,attendance,away_team,away_team_errors,away_team_hits,away_team_runs,date,field_type,game_type,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,day_of_week,temperature,wind_speed,wind_direction,sky,total_runs,game_hours_dec,season,home_team_win,home_team_loss,home_team_outcome
2347,18071.0,Atlanta Braves,2,8,6,2016-04-15,on grass,Night Game,Miami Marlins,0,12,3,7:12 p.m. Local,Marlins Park,Friday,76.0,0.0, in unknown direction,In Dome,9,3.0833333333333335,regular season,0,1,Loss
2348,53449.0,San Francisco Giants,3,5,3,2016-04-15,on grass,Night Game,Los Angeles Dodgers,1,9,7,7:10 p.m. Local,Dodger Stadium,Friday,76.0,6.0, out to Rightfield,Sunny,10,2.75,regular season,1,0,Win
2349,30092.0,Detroit Tigers,1,5,0,2016-04-15,on grass,Night Game,Houston Astros,0,5,1,7:11 p.m. Local,Minute Maid Park,Friday,76.0,3.0, in from Centerfield,Cloudy,1,2.5666666666666664,regular season,1,0,Win
2350,15365.0,New York Mets,2,14,6,2016-04-15,on grass,Night Game,Cleveland Indians,1,14,5,7:10 p.m. Local,Progressive Field,Friday,51.0,12.0, in from Rightfield,Sunny,11,3.6166666666666667,regular season,0,1,Loss
2351,34437.0,Colorado Rockies,1,11,6,2016-04-15,on grass,Day Game,Chicago Cubs,4,4,1,1:19 p.m. Local,Wrigley Field,Friday,52.0,8.0, from Right to Left,Sunny,7,2.9833333333333334,regular season,0,1,Loss
2352,31415.0,Toronto Blue Jays,1,3,3,2016-04-15,on grass,Night Game,Boston Red Sox,0,9,5,7:10 p.m. Local,Fenway Park,Friday,50.0,12.0, from Right to Left,Sunny,8,3.033333333333333,regular season,1,0,Win
2353,21144.0,Atlanta Braves,0,5,2,2016-04-14,on grass,Day Game,Washington Nationals,0,6,6,4:06 p.m. Local,Nationals Park,Thursday,63.0,1.0, in from Leftfield,Sunny,8,2.4833333333333334,regular season,1,0,Win
2354,36238.0,New York Yankees,0,3,2,2016-04-14,on turf,Night Game,Toronto Blue Jays,0,8,4,7:07 p.m. Local,Rogers Centre,Thursday,68.0,0.0, in unknown direction,In Dome,6,2.3666666666666667,regular season,1,0,Win
2355,22820.0,Baltimore Orioles,0,9,3,2016-04-14,on grass,Night Game,Texas Rangers,0,10,6,7:07 p.m. Local,Globe Life Park in Arlington,Thursday,71.0,4.0, in from Leftfield,Cloudy,9,2.783333333333333,regular season,1,0,Win
2356,10715.0,Cleveland Indians,0,13,6,2016-04-14,on turf,Day Game,Tampa Bay Rays,2,5,0,1:10 p.m. Local,Tropicana Field,Thursday,72.0,0.0, in unknown direction,In Dome,6,3.3333333333333335,regular season,0,1,Loss
2357,40168.0,Milwaukee Brewers,0,1,0,2016-04-14,on grass,Day Game,St. Louis Cardinals,0,11,7,12:46 p.m. Local,Busch Stadium III,Thursday,67.0,7.0, in from Centerfield,Sunny,7,2.4833333333333334,regular season,1,0,Win
2358,18751.0,Detroit Tigers,2,9,7,2016-04-14,on grass,Day Game,Pittsburgh Pirates,1,14,4,12:36 p.m. Local,PNC Park,Thursday,61.0,8.0, in from Leftfield,Sunny,11,3.3333333333333335,regular season,0,1,Loss
2359,18079.0,San Diego Padres,1,3,0,2016-04-14,on grass,Day Game,Philadelphia Phillies,0,3,3,1:07 p.m. Local,Citizens Bank Park,Thursday,60.0,7.0, in from Centerfield,Sunny,3,2.45,regular season,1,0,Win
2360,19736.0,Chicago White Sox,1,9,3,2016-04-14,on grass,Day Game,Minnesota Twins,1,4,1,12:11 p.m. Local,Target Field,Thursday,68.0,19.0, from Right to Left,Cloudy,4,3.0,regular season,0,1,Loss
2361,40879.0,Arizona Diamondbacks,1,6,2,2016-04-14,on grass,Night Game,Los Angeles Dodgers,0,8,5,7:09 p.m. Local,Dodger Stadium,Thursday,65.0,12.0, out to Rightfield,Sunny,7,2.6,regular season,1,0,Win
2362,10117.0,Cleveland Indians,0,5,4,2016-04-13,on turf,Night Game,Tampa Bay Rays,2,5,1,7:09 p.m. Local,Tropicana Field,Wednesday,72.0,0.0, in unknown direction,In Dome,5,2.533333333333333,regular season,0,1,Loss
2363,40994.0,Milwaukee Brewers,1,9,6,2016-04-13,on grass,Night Game,St. Louis Cardinals,2,6,4,7:15 p.m. Local,Busch Stadium III,Wednesday,62.0,7.0, from Right to Left,Sunny,10,2.8166666666666664,regular season,0,1,Loss
2364,15075.0,Texas Rangers,3,6,2,2016-04-13,on grass,Day Game,Seattle Mariners,1,8,4,12:40 p.m. Local,Safeco Field,Wednesday,55.0,1.0, in from Leftfield,Unknown,6,3.3333333333333335,regular season,1,0,Win
2365,21175.0,Detroit Tigers,0,10,7,2016-04-13,on grass,Night Game,Pittsburgh Pirates,0,4,3,7:07 p.m. Local,PNC Park,Wednesday,54.0,1.0, in from Leftfield,Cloudy,10,3.2,regular season,0,1,Loss
2366,17638.0,San Diego Padres,3,6,1,2016-04-13,on grass,Night Game,Philadelphia Phillies,1,5,2,7:05 p.m. Local,Citizens Bank Park,Wednesday,55.0,3.0, out to Centerfield,Sunny,3,2.6,regular season,1,0,Win
2367,11216.0,Los Angeles Angels of Anaheim,1,11,5,2016-04-13,on grass,Day Game,Oakland Athletics,0,3,1,12:37 p.m. Local,Oakland-Alameda County Coliseum,Wednesday,63.0,11.0, out to Rightfield,Cloudy,6,3.05,regular season,0,1,Loss
2368,22113.0,Miami Marlins,0,7,1,2016-04-13,on grass,Day Game,New York Mets,0,7,2,1:12 p.m. Local,Citi Field,Wednesday,52.0,10.0, in from Rightfield,Sunny,3,2.8833333333333333,regular season,1,0,Win
2369,21008.0,Chicago White Sox,0,9,3,2016-04-13,on grass,Night Game,Minnesota Twins,0,4,0,7:11 p.m. Local,Target Field,Wednesday,68.0,6.0, from Right to Left,Sunny,3,2.85,regular season,0,1,Loss
2370,44244.0,Arizona Diamondbacks,3,5,1,2016-04-13,on grass,Night Game,Los Angeles Dodgers,0,7,3,7:10 p.m. Local,Dodger Stadium,Wednesday,65.0,6.0, out to Rightfield,Sunny,4,3.2,regular season,1,0,Win
2371,24109.0,Kansas City Royals,1,8,4,2016-04-13,on grass,Night Game,Houston Astros,1,6,2,7:11 p.m. Local,Minute Maid Park,Wednesday,73.0,0.0, in unknown direction,In Dome,6,3.05,regular season,0,1,Loss
2372,21891.0,San Francisco Giants,1,7,6,2016-04-13,on grass,Night Game,Colorado Rockies,0,18,10,6:40 p.m. Local,Coors Field,Wednesday,68.0,7.0, out to Centerfield,Cloudy,16,3.1166666666666667,regular season,1,0,Win
2373,36496.0,Cincinnati Reds,0,7,2,2016-04-13,on grass,Night Game,Chicago Cubs,0,8,9,7:06 p.m. Local,Wrigley Field,Wednesday,43.0,8.0, in from Rightfield,Unknown,11,3.05,regular season,1,0,Win
2374,31011.0,Baltimore Orioles,0,9,2,2016-04-13,on grass,Night Game,Boston Red Sox,0,8,4,7:10 p.m. Local,Fenway Park,Wednesday,44.0,13.0, from Right to Left,Sunny,6,3.216666666666667,regular season,1,0,Win
2375,18378.0,Atlanta Braves,0,6,1,2016-04-12,on grass,Night Game,Washington Nationals,1,8,2,7:07 p.m. Local,Nationals Park,Tuesday,61.0,14.0, in from Leftfield,Sunny,3,2.783333333333333,regular season,1,0,Win
2376,28819.0,New York Yankees,1,7,3,2016-04-12,on turf,Night Game,Toronto Blue Jays,1,3,2,7:08 p.m. Local,Rogers Centre,Tuesday,68.0,0.0, in unknown direction,In Dome,5,3.05,regular season,0,1,Loss
2377,10283.0,Cleveland Indians,0,5,1,2016-04-12,on turf,Night Game,Tampa Bay Rays,0,5,5,7:10 p.m. Local,Tropicana Field,Tuesday,72.0,0.0, in unknown direction,In Dome,6,2.5666666666666664,regular season,1,0,Win
2378,13376.0,Texas Rangers,1,12,8,2016-04-12,on grass,Night Game,Seattle Mariners,0,4,0,7:10 p.m. Local,Safeco Field,Tuesday,51.0,0.0, in unknown direction,In Dome,8,2.5833333333333335,regular season,0,1,Loss
2379,21043.0,San Diego Padres,2,4,0,2016-04-12,on grass,Night Game,Philadelphia Phillies,1,4,3,7:06 p.m. Local,Citizens Bank Park,Tuesday,57.0,17.0, in from Leftfield,Sunny,3,2.966666666666667,regular season,1,0,Win
2380,13492.0,Los Angeles Angels of Anaheim,1,10,5,2016-04-12,on grass,Night Game,Oakland Athletics,0,7,4,7:07 p.m. Local,Oakland-Alameda County Coliseum,Tuesday,58.0,13.0, out to Rightfield,Overcast,9,2.6833333333333336,regular season,0,1,Loss
2381,28923.0,Miami Marlins,0,9,2,2016-04-12,on grass,Night Game,New York Mets,0,6,1,7:10 p.m. Local,Citi Field,Tuesday,56.0,13.0, in from Leftfield,Cloudy,3,3.283333333333333,regular season,0,1,Loss
2382,53279.0,Arizona Diamondbacks,0,9,4,2016-04-12,on grass,Day Game,Los Angeles Dodgers,1,9,2,1:15 p.m. Local,Dodger Stadium,Tuesday,72.0,3.0, out to Rightfield,Sunny,6,3.0,regular season,0,1,Loss
2383,21027.0,Kansas City Royals,0,7,3,2016-04-12,on grass,Night Game,Houston Astros,0,7,2,7:11 p.m. Local,Minute Maid Park,Tuesday,73.0,0.0, in unknown direction,In Dome,5,3.283333333333333,regular season,0,1,Loss
2384,26489.0,Pittsburgh Pirates,1,5,2,2016-04-12,on grass,Day Game,Detroit Tigers,1,14,8,1:10 p.m. Local,Comerica Park,Tuesday,43.0,13.0, out to Centerfield,Cloudy,10,3.2666666666666666,regular season,1,0,Win
2385,20814.0,San Francisco Giants,1,13,7,2016-04-12,on grass,Night Game,Colorado Rockies,0,7,2,6:41 p.m. Local,Coors Field,Tuesday,61.0,6.0, in from Rightfield,Overcast,9,2.7333333333333334,regular season,0,1,Loss
2386,31114.0,Baltimore Orioles,0,11,9,2016-04-12,on grass,Night Game,Boston Red Sox,0,10,5,7:11 p.m. Local,Fenway Park,Tuesday,53.0,12.0, from Left to Right,Cloudy,14,3.3833333333333333,regular season,0,1,Loss
2387,18119.0,Atlanta Braves,1,8,4,2016-04-11,on grass,Night Game,Washington Nationals,0,11,6,7:05 p.m. Local,Nationals Park,Monday,72.0,10.0, out to Centerfield,Sunny,10,3.0833333333333335,regular season,1,0,Win
2388,47608.0,Milwaukee Brewers,1,6,1,2016-04-11,on grass,Day Game,St. Louis Cardinals,0,19,10,3:18 p.m. Local,Busch Stadium III,Monday,50.0,13.0, out to Rightfield,Cloudy,11,3.0,regular season,1,0,Win
2389,37160.0,Baltimore Orioles,2,9,9,2016-04-11,on grass,Day Game,Boston Red Sox,0,11,7,2:05 p.m. Local,Fenway Park,Monday,57.0,22.0, out to Centerfield,Unknown,16,3.4333333333333336,regular season,0,1,Loss
2390,24593.0,Miami Marlins,0,7,2,2016-04-10,on grass,Day Game,Washington Nationals,0,11,4,1:36 p.m. Local,Nationals Park,Sunday,43.0,2.0, out to Leftfield,Sunny,6,2.8666666666666667,regular season,1,0,Win
2391,46158.0,Boston Red Sox,1,7,0,2016-04-10,on turf,Day Game,Toronto Blue Jays,0,7,3,1:07 p.m. Local,Rogers Centre,Sunday,68.0,0.0, in unknown direction,In Dome,3,2.45,regular season,1,0,Win
2392,41656.0,Los Angeles Dodgers,0,10,6,2016-04-10,on grass,Day Game,San Francisco Giants,0,12,9,1:07 p.m. Local,AT&T Park,Sunday,58.0,10.0, out to Leftfield,Overcast,15,3.1166666666666667,regular season,1,0,Win
2393,30834.0,Oakland Athletics,1,5,2,2016-04-10,on grass,Day Game,Seattle Mariners,0,6,1,1:10 p.m. Local,Safeco Field,Sunday,57.0,1.0, in unknown direction,Unknown,3,3.05,regular season,0,1,Loss
2394,37233.0,Philadelphia Phillies,0,9,5,2016-04-10,on grass,Day Game,New York Mets,0,4,2,1:11 p.m. Local,Citi Field,Sunday,45.0,7.0, from Left to Right,Sunny,7,2.95,regular season,0,1,Loss
2395,28441.0,Houston Astros,1,3,2,2016-04-10,on grass,Day Game,Milwaukee Brewers,1,6,3,1:10 p.m. Local,Miller Park,Sunday,65.0,0.0, in unknown direction,In Dome,5,3.1333333333333333,regular season,1,0,Win
2396,35317.0,Minnesota Twins,1,11,3,2016-04-10,on grass,Day Game,Kansas City Royals,2,7,4,1:16 p.m. Local,Kauffman Stadium,Sunday,68.0,10.0, from Left to Right,Overcast,7,3.3833333333333333,regular season,1,0,Win
2397,27587.0,San Diego Padres,0,8,3,2016-04-10,on grass,Day Game,Colorado Rockies,1,9,6,2:11 p.m. Local,Coors Field,Sunday,62.0,2.0, out to Rightfield,Unknown,9,2.6333333333333333,regular season,1,0,Win
2398,27207.0,Pittsburgh Pirates,0,9,1,2016-04-10,on grass,Day Game,Cincinnati Reds,0,10,2,1:11 p.m. Local,Great American Ball Park,Sunday,53.0,9.0, from Right to Left,Sunny,3,3.066666666666667,regular season,1,0,Win
2399,23101.0,Tampa Bay Rays,0,8,3,2016-04-10,on grass,Day Game,Baltimore Orioles,1,11,5,1:36 p.m. Local,Oriole Park at Camden Yards,Sunday,44.0,5.0, in from Leftfield,Sunny,8,2.8833333333333333,regular season,1,0,Win
2400,23214.0,St. Louis Cardinals,1,10,12,2016-04-10,on grass,Day Game,Atlanta Braves,0,11,7,1:35 p.m. Local,Turner Field,Sunday,55.0,10.0, from Right to Left,Overcast,19,3.9166666666666665,regular season,0,1,Loss
2401,33258.0,Chicago Cubs,0,12,7,2016-04-10,on grass,Day Game,Arizona Diamondbacks,0,8,3,1:10 p.m. Local,Chase Field,Sunday,73.0,0.0, in unknown direction,In Dome,10,3.35,regular season,0,1,Loss
2402,35097.0,Texas Rangers,1,7,1,2016-04-10,on grass,Day Game,Los Angeles Angels of Anaheim,0,7,3,12:38 p.m. Local,Angel Stadium of Anaheim,Sunday,67.0,10.0, from Right to Left,Unknown,4,2.716666666666667,regular season,1,0,Win
2403,47138.0,Boston Red Sox,1,11,8,2016-04-09,on turf,Day Game,Toronto Blue Jays,1,7,4,1:09 p.m. Local,Rogers Centre,Saturday,68.0,0.0, in unknown direction,In Dome,12,2.8,regular season,0,1,Loss
2404,41224.0,Los Angeles Dodgers,0,10,3,2016-04-09,on grass,Day Game,San Francisco Giants,1,5,2,1:46 p.m. Local,AT&T Park,Saturday,60.0,4.0, out to Centerfield,Overcast,5,3.3666666666666667,regular season,0,1,Loss
2405,36424.0,Oakland Athletics,0,11,6,2016-04-09,on grass,Night Game,Seattle Mariners,0,5,1,6:10 p.m. Local,Safeco Field,Saturday,67.0,1.0, in unknown direction,Sunny,7,2.9,regular season,0,1,Loss
2406,37083.0,Philadelphia Phillies,0,8,1,2016-04-09,on grass,Night Game,New York Mets,0,3,0,7:10 p.m. Local,Citi Field,Saturday,41.0,8.0, in from Leftfield,Unknown,1,2.7333333333333334,regular season,0,1,Loss
2407,28127.0,Houston Astros,0,9,6,2016-04-09,on grass,Night Game,Milwaukee Brewers,2,8,4,6:11 p.m. Local,Miller Park,Saturday,63.0,0.0, in unknown direction,In Dome,10,3.1666666666666665,regular season,0,1,Loss
2408,31001.0,Minnesota Twins,2,7,0,2016-04-09,on grass,Night Game,Kansas City Royals,0,10,7,6:15 p.m. Local,Kauffman Stadium,Saturday,60.0,14.0, from Right to Left,Sunny,7,3.066666666666667,regular season,1,0,Win
2409,32419.0,New York Yankees,1,13,8,2016-04-09,on grass,Day Game,Detroit Tigers,1,7,4,1:10 p.m. Local,Comerica Park,Saturday,31.0,18.0, from Left to Right,Cloudy,12,3.3333333333333335,regular season,0,1,Loss
2410,35177.0,San Diego Padres,1,19,16,2016-04-09,on grass,Night Game,Colorado Rockies,2,8,3,6:12 p.m. Local,Coors Field,Saturday,62.0,8.0, out to Centerfield,Unknown,19,3.4,regular season,0,1,Loss
2411,22799.0,Pittsburgh Pirates,1,10,1,2016-04-09,on grass,Day Game,Cincinnati Reds,1,8,5,1:11 p.m. Local,Great American Ball Park,Saturday,38.0,19.0, from Left to Right,Cloudy,6,3.0,regular season,1,0,Win
2412,20192.0,Cleveland Indians,3,7,3,2016-04-09,on grass,Day Game,Chicago White Sox,1,10,7,1:10 p.m. Local,U.S. Cellular Field,Saturday,32.0,13.0, in from Rightfield,Sunny,10,2.716666666666667,regular season,1,0,Win
2413,33471.0,St. Louis Cardinals,3,14,12,2016-04-09,on grass,Night Game,Atlanta Braves,3,4,2,7:10 p.m. Local,Turner Field,Saturday,60.0,15.0, from Left to Right,Sunny,14,3.5,regular season,0,1,Loss
2414,32185.0,Chicago Cubs,0,10,4,2016-04-09,on grass,Night Game,Arizona Diamondbacks,1,4,2,5:10 p.m. Local,Chase Field,Saturday,82.0,6.0, out to Leftfield,Unknown,6,2.7666666666666666,regular season,0,1,Loss
2415,38106.0,Texas Rangers,0,10,4,2016-04-09,on grass,Night Game,Los Angeles Angels of Anaheim,2,5,1,6:08 p.m. Local,Angel Stadium of Anaheim,Saturday,64.0,3.0, out to Leftfield,Unknown,5,2.8833333333333333,regular season,0,1,Loss
2416,48871.0,Boston Red Sox,0,11,8,2016-04-08,on turf,Night Game,Toronto Blue Jays,1,9,7,7:27 p.m. Local,Rogers Centre,Friday,68.0,0.0, in unknown direction,In Dome,15,3.4,regular season,0,1,Loss
2417,41742.0,Los Angeles Dodgers,0,9,2,2016-04-08,on grass,Night Game,San Francisco Giants,0,2,3,7:18 p.m. Local,AT&T Park,Friday,60.0,8.0, from Right to Left,Overcast,5,2.966666666666667,regular season,1,0,Win
2418,47065.0,Oakland Athletics,2,9,3,2016-04-08,on grass,Night Game,Seattle Mariners,2,4,2,7:10 p.m. Local,Safeco Field,Friday,67.0,6.0, in from Centerfield,Cloudy,5,2.9166666666666665,regular season,0,1,Loss
2419,44099.0,Philadelphia Phillies,1,8,2,2016-04-08,on grass,Day Game,New York Mets,1,9,7,1:12 p.m. Local,Citi Field,Friday,47.0,21.0, out to Rightfield,Unknown,9,3.15,regular season,1,0,Win
2420,30100.0,Houston Astros,0,9,4,2016-04-08,on grass,Night Game,Milwaukee Brewers,0,7,6,7:11 p.m. Local,Miller Park,Friday,63.0,0.0, in unknown direction,In Dome,10,3.1333333333333333,regular season,1,0,Win
2421,27166.0,Minnesota Twins,1,6,3,2016-04-08,on grass,Night Game,Kansas City Royals,0,9,4,7:16 p.m. Local,Kauffman Stadium,Friday,58.0,17.0, from Left to Right,Sunny,7,3.2333333333333334,regular season,1,0,Win
2422,45049.0,New York Yankees,0,3,0,2016-04-08,on grass,Day Game,Detroit Tigers,0,13,4,1:10 p.m. Local,Comerica Park,Friday,38.0,11.0, from Right to Left,Cloudy,4,2.7333333333333334,regular season,1,0,Win
2423,49360.0,San Diego Padres,0,18,13,2016-04-08,on grass,Day Game,Colorado Rockies,0,9,6,2:14 p.m. Local,Coors Field,Friday,62.0,6.0, from Right to Left,Cloudy,19,3.8,regular season,0,1,Loss
2424,17194.0,Pittsburgh Pirates,3,8,6,2016-04-08,on grass,Night Game,Cincinnati Reds,3,6,5,7:10 p.m. Local,Great American Ball Park,Friday,41.0,19.0, out to Leftfield,Unknown,11,3.4,regular season,0,1,Loss
2425,38019.0,Cleveland Indians,0,9,7,2016-04-08,on grass,Day Game,Chicago White Sox,1,3,1,3:26 p.m. Local,U.S. Cellular Field,Friday,39.0,18.0, out to Rightfield,Unknown,8,2.75,regular season,0,1,Loss
2426,17304.0,Tampa Bay Rays,0,5,1,2016-04-08,on grass,Night Game,Baltimore Orioles,0,10,6,7:07 p.m. Local,Oriole Park at Camden Yards,Friday,50.0,6.0, out to Rightfield,Cloudy,7,2.7666666666666666,regular season,1,0,Win
2427,24824.0,St. Louis Cardinals,2,11,7,2016-04-08,on grass,Night Game,Atlanta Braves,0,5,4,7:35 p.m. Local,Turner Field,Friday,59.0,20.0, from Left to Right,Cloudy,11,3.0,regular season,0,1,Loss
2428,27539.0,Chicago Cubs,1,5,2,2016-04-08,on grass,Night Game,Arizona Diamondbacks,0,8,3,6:40 p.m. Local,Chase Field,Friday,74.0,0.0, in unknown direction,In Dome,5,2.8,regular season,1,0,Win
2429,35207.0,Texas Rangers,0,10,7,2016-04-08,on grass,Night Game,Los Angeles Angels of Anaheim,1,7,3,7:07 p.m. Local,Angel Stadium of Anaheim,Friday,61.0,3.0, out to Centerfield,Unknown,10,3.5,regular season,0,1,Loss
2430,41650.0,Miami Marlins,1,13,6,2016-04-07,on grass,Day Game,Washington Nationals,1,6,4,4:06 p.m. Local,Nationals Park,Thursday,61.0,11.0, out to Rightfield,Unknown,10,3.533333333333333,regular season,0,1,Loss
2431,41940.0,Los Angeles Dodgers,1,13,6,2016-04-07,on grass,Day Game,San Francisco Giants,0,17,12,1:40 p.m. Local,AT&T Park,Thursday,67.0,9.0, from Left to Right,Unknown,18,3.1166666666666667,regular season,1,0,Win
2432,12577.0,Chicago White Sox,1,10,6,2016-04-07,on grass,Day Game,Oakland Athletics,2,4,1,12:37 p.m. Local,Oakland-Alameda County Coliseum,Thursday,69.0,10.0, out to Rightfield,Overcast,7,3.1,regular season,0,1,Loss
2433,30003.0,Houston Astros,1,9,5,2016-04-07,on grass,Day Game,New York Yankees,0,12,8,4:17 p.m. Local,Yankee Stadium III,Thursday,57.0,24.0, from Right to Left,Unknown,13,3.0,regular season,1,0,Win
2434,10784.0,Philadelphia Phillies,1,9,6,2016-04-07,on grass,Day Game,Cincinnati Reds,1,12,10,12:36 p.m. Local,Great American Ball Park,Thursday,43.0,17.0, out to Leftfield,Overcast,16,3.066666666666667,regular season,1,0,Win
2435,11142.0,Minnesota Twins,0,9,2,2016-04-07,on grass,Night Game,Baltimore Orioles,1,8,4,7:07 p.m. Local,Oriole Park at Camden Yards,Thursday,51.0,5.0, out to Centerfield,Cloudy,6,2.533333333333333,regular season,1,0,Win
2436,24656.0,Chicago Cubs,0,14,14,2016-04-07,on grass,Night Game,Arizona Diamondbacks,2,8,6,6:41 p.m. Local,Chase Field,Thursday,79.0,0.0, in unknown direction,In Dome,20,3.4833333333333334,regular season,0,1,Loss
2437,39089.0,Texas Rangers,0,4,3,2016-04-07,on grass,Night Game,Los Angeles Angels of Anaheim,1,11,4,7:07 p.m. Local,Angel Stadium of Anaheim,Thursday,64.0,4.0, out to Centerfield,Unknown,7,3.183333333333333,regular season,1,0,Win
2438,26945.0,Seattle Mariners,0,14,9,2016-04-06,on grass,Day Game,Texas Rangers,0,7,5,1:09 p.m. Local,Globe Life Park in Arlington,Wednesday,74.0,11.0, out to Centerfield,Sunny,14,2.9333333333333336,regular season,0,1,Loss
2439,14257.0,Toronto Blue Jays,0,6,3,2016-04-06,on turf,Day Game,Tampa Bay Rays,0,10,5,1:10 p.m. Local,Tropicana Field,Wednesday,72.0,0.0, in unknown direction,In Dome,8,2.783333333333333,regular season,1,0,Win
2440,30054.0,Los Angeles Dodgers,1,11,7,2016-04-06,on grass,Night Game,San Diego Padres,0,5,0,6:12 p.m. Local,Petco Park,Wednesday,65.0,7.0, in unknown direction,Overcast,7,2.95,regular season,0,1,Loss
2441,14890.0,St. Louis Cardinals,3,4,1,2016-04-06,on grass,Night Game,Pittsburgh Pirates,0,9,5,7:10 p.m. Local,PNC Park,Wednesday,63.0,15.0, from Right to Left,Cloudy,6,3.1333333333333333,regular season,1,0,Win
2442,16468.0,Chicago White Sox,0,6,1,2016-04-06,on grass,Night Game,Oakland Athletics,0,7,2,7:09 p.m. Local,Oakland-Alameda County Coliseum,Wednesday,83.0,0.0, in unknown direction,Cloudy,3,2.9,regular season,1,0,Win
2443,37493.0,Houston Astros,1,12,6,2016-04-06,on grass,Night Game,New York Yankees,0,17,16,7:08 p.m. Local,Yankee Stadium III,Wednesday,43.0,11.0, from Right to Left,Unknown,22,3.75,regular season,1,0,Win
2444,39782.0,New York Mets,0,6,2,2016-04-05,on grass,Day Game,Kansas City Royals,0,3,0,3:16 p.m. Local,Kauffman Stadium,Tuesday,68.0,17.0, from Right to Left,Sunny,2,2.85,regular season,0,1,Loss
2445,34493.0,Boston Red Sox,0,11,6,2016-04-05,on grass,Day Game,Cleveland Indians,1,5,2,1:11 p.m. Local,Progressive Field,Tuesday,34.0,8.0, from Left to Right,Sunny,8,3.216666666666667,regular season,0,1,Loss
2446,21830.0,Colorado Rockies,0,9,6,2016-04-05,on grass,Night Game,Arizona Diamondbacks,0,15,11,6:42 p.m. Local,Chase Field,Tuesday,89.0,4.0, out to Rightfield,Sunny,17,3.2333333333333334,regular season,1,0,Win
2447,37042.0,Chicago Cubs,1,9,6,2016-04-05,on grass,Night Game,Los Angeles Angels of Anaheim,0,4,1,7:07 p.m. Local,Angel Stadium of Anaheim,Tuesday,76.0,8.0, from Right to Left,Unknown,7,2.5666666666666664,regular season,0,1,Loss
2448,49289.0,Seattle Mariners,2,4,2,2016-04-04,on grass,Day Game,Texas Rangers,1,1,3,3:09 p.m. Local,Globe Life Park in Arlington,Monday,83.0,4.0, in from Rightfield,Sunny,5,2.6333333333333333,regular season,1,0,Win
